"","X1","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"31499",31499,29.56,"Íbúðareign",82.1,0,0,0,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"31500",31500,37.48,"Íbúðareign",112,1,3,1,351,"Kópavogur: Kórar"
"31501",31501,40.9,"Íbúðareign",134.3,1,2,1,3000,"Akranes"
"31502",31502,40.8,"Íbúðareign",134.3,1,2,1,3000,"Akranes"
"31503",31503,19.96,"Einbýlishús",142.4,0,2,3,3000,"Akranes"
"31504",31504,27,"Einbýlishús",118.7,0,3,1,3050,"Skorradalshreppur"
"31505",31505,31.45,"Íbúðareign",103.2,0,4,1,600,"Hafnarfjörður"
"31506",31506,98.96,"Einbýlishús",251.6,0,8,3,70,"Melar: Að sjó"
"31507",31507,52.31,"Raðhús",252.6,1,8,2,200,"Árbær"
"31508",31508,66.5,"Einbýlishús",209.6,0,3,1,700,"Garðarbær: Álftanes"
"31509",31509,30.49,"Íbúðareign",76.3,0,2,1,100,"Laugarneshverfi/Vogar"
"31510",31510,25.39,"Íbúðareign",67.7,0,1,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"31511",31511,31.9,"Íbúðareign",105,1,2,1,7110,"Egilsstaðir"
"31512",31512,15.4,"Íbúðareign",90.6,0,3,1,7110,"Egilsstaðir"
"31513",31513,9.4,"Íbúðareign",87.6,0,1,2,2040,"Njarðvík"
"31514",31514,27.95,"Einbýlishús",114,0,3,1,2050,"Keflavík"
"31515",31515,20.5,"Íbúðareign",88.8,0,2,1,2040,"Njarðvík"
"31516",31516,121.1,"Íbúðareign",128.8,1,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"31517",31517,29.25,"Íbúðareign",75.6,0,3,1,284,"Bústaðahverfi"
"31518",31518,34.5,"Íbúðareign",102.6,0,2,1,350,"Kópavogur: Hvörf, Þing"
"31519",31519,36.45,"Íbúðareign",77.6,1,1,1,300,"Kópavogur: Vesturbær"
"31520",31520,36,"Íbúðareign",126.2,1,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"31521",31521,58.6,"Íbúðareign",152.5,1,3,1,600,"Hafnarfjörður"
"31522",31522,17.48,"Íbúðareign",73.5,0,1,1,4100,"Ísafjörður: Eldri byggð"
"31523",31523,42.29,"Íbúðareign",105.1,0,4,2,300,"Kópavogur: Vesturbær"
"31524",31524,24.41,"Raðhús",188.9,0,3,1,4100,"Ísafjörður: Eldri byggð"
"31525",31525,8.38,"Einbýlishús",151.9,0,5,1,4020,"Patreksfjörður"
"31526",31526,31.24,"Íbúðareign",76,1,2,1,500,"Garðabær"
"31527",31527,21.25,"Íbúðareign",46.7,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"31528",31528,26.29,"Íbúðareign",56.3,0,1,1,90,"Holt/Tún"
"31529",31529,41.91,"Íbúðareign",116.6,1,2,1,600,"Hafnarfjörður"
"31530",31530,32,"Íbúðareign",224.5,0,4,0,6210,"Húsavík"
"31531",31531,39.97,"Einbýlishús",129,0,3,1,6030,"Akureyri: Efri brekka"
"31532",31532,23.08,"Parhús",101.5,0,2,1,2020,"Sandgerði"
"31533",31533,24.49,"Íbúðareign",114.5,0,3,1,3000,"Akranes"
"31534",31534,16.3,"Íbúðareign",77.7,0,2,1,3000,"Akranes"
"31535",31535,36.96,"Einbýlishús",134,0,5,1,3000,"Akranes"
"31536",31536,15.57,"Einbýlishús",106.2,0,4,1,6040,"Akureyri: Glerárhverfi"
"31537",31537,17.3,"Íbúðareign",70.8,0,1,1,8010,"Selfoss"
"31538",31538,13,"Íbúðareign",112.4,0,3,1,2040,"Njarðvík"
"31539",31539,19.28,"Íbúðareign",64.3,0,1,1,160,"Hólar, Berg"
"31540",31540,56.21,"Íbúðareign",118.2,0,3,2,90,"Holt/Tún"
"31541",31541,28.48,"Íbúðareign",67.6,0,1,1,200,"Árbær"
"31542",31542,29.58,"Íbúðareign",59.2,1,1,1,300,"Kópavogur: Vesturbær"
"31543",31543,24.14,"Íbúðareign",54.9,0,1,1,91,"Háaleiti/Skeifa"
"31544",31544,49.38,"Íbúðareign",117.8,0,3,1,511,"Garðabær: Akrahverfi"
"31545",31545,11.2,"Íbúðareign",68.2,0,1,1,3000,"Akranes"
"31546",31546,49.31,"Parhús",209.2,0,4,2,181,"Úlfarsárdalur"
"31547",31547,60.56,"Raðhús",170.9,0,4,1,270,"Norðlingaholt"
"31548",31548,48.14,"Íbúðareign",123,0,3,1,511,"Garðabær: Akrahverfi"
"31549",31549,32.79,"Íbúðareign",77.8,0,1,2,70,"Melar: Að sjó"
"31550",31550,9.5,"Íbúðareign",82.3,0,1,1,8180,"Hella"
"31551",31551,25,"Íbúðareign",76.5,0,2,1,320,"Kópavogur: Austurbær"
"31552",31552,30.99,"Íbúðareign",67,0,1,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"31553",31553,23.87,"Íbúðareign",66.4,0,2,1,320,"Kópavogur: Austurbær"
"31554",31554,13,"Íbúðareign",22.8,0,2,0,70,"Melar: Að sjó"
"31555",31555,28.25,"Íbúðareign",84.1,0,2,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"31556",31556,65.57,"Íbúðareign",130.7,2,2,1,400,"Seltjarnarnes"
"31557",31557,25.48,"Íbúðareign",77.3,0,1,1,630,"Hafnarfjörður - Vellir"
"31558",31558,36.49,"Íbúðareign",127.2,1,3,1,180,"Grafarholt"
"31559",31559,27.15,"Íbúðareign",72,0,1,1,70,"Melar: Að sjó"
"31560",31560,31.88,"Íbúðareign",138.7,0,4,1,600,"Hafnarfjörður"
"31561",31561,23.5,"Íbúðareign",48.9,0,1,1,90,"Holt/Tún"
"31562",31562,33.81,"Íbúðareign",70.8,1,1,1,550,"Garðabær: Urriðaholt"
"31563",31563,19.5,"Íbúðareign",38.8,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"31564",31564,48.97,"Íbúðareign",97.9,0,1,3,90,"Holt/Tún"
"31565",31565,123.84,"Einbýlishús",214.5,0,4,3,280,"Fossvogur"
"31566",31566,29.9,"Íbúðareign",59.5,1,1,1,85,"Kringlan"
"31567",31567,34,"Einbýlishús",116.8,0,2,1,6115,"Stór-Eyjafarðarsvæði"
"31568",31568,9.94,"Íbúðareign",59.5,0,1,1,2050,"Keflavík"
"31569",31569,27.57,"Íbúðareign",103.5,0,2,1,2050,"Keflavík"
"31570",31570,29.67,"Raðhús",112.8,0,3,1,290,"Kjalarnes"
"31571",31571,38.15,"Íbúðareign",104.4,0,3,1,340,"Kópavogur: Lindir, Salir"
"31572",31572,16,"Parhús",108.4,0,2,1,7110,"Egilsstaðir"
"31573",31573,21.61,"Íbúðareign",100.8,0,3,1,7110,"Egilsstaðir"
"31574",31574,14.84,"Einbýlishús",118.2,0,4,1,7140,"Eskifjörður"
"31575",31575,42.84,"Íbúðareign",93.8,0,1,2,100,"Laugarneshverfi/Vogar"
"31576",31576,28.48,"Íbúðareign",83.9,0,2,1,80,"Hlíðar"
"31577",31577,25.99,"Íbúðareign",65,1,1,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"31578",31578,45.23,"Íbúðareign",126.7,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"31579",31579,38.96,"Íbúðareign",114.9,0,3,1,330,"Kópavogur: Hjallar, Smárar"
"31580",31580,14,"Íbúðareign",97.3,0,2,1,8200,"Vestmannaeyjar"
"31581",31581,30.99,"Íbúðareign",87.9,0,3,1,320,"Kópavogur: Austurbær"
"31582",31582,32.48,"Íbúðareign",97.8,0,2,1,100,"Laugarneshverfi/Vogar"
"31583",31583,65.36,"Einbýlishús",202.9,0,5,1,650,"Hafnarfjörður - Setberg"
"31584",31584,56.16,"Parhús",232.3,0,3,2,350,"Kópavogur: Hvörf, Þing"
"31585",31585,41.07,"Íbúðareign",159.1,0,4,1,351,"Kópavogur: Kórar"
"31586",31586,56.23,"Raðhús",248.4,0,6,2,200,"Árbær"
"31587",31587,30.93,"Íbúðareign",75.5,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"31588",31588,18.3,"Íbúðareign",56.3,0,1,1,160,"Hólar, Berg"
"31589",31589,39.23,"Íbúðareign",106.8,1,2,1,351,"Kópavogur: Kórar"
"31590",31590,31.16,"Íbúðareign",85.2,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"31591",31591,44.35,"Íbúðareign",100.7,1,2,1,550,"Garðabær: Urriðaholt"
"31592",31592,17.3,"Raðhús",90.4,0,2,1,5110,"Sauðárkrókur"
"31593",31593,38.18,"Íbúðareign",106.6,0,4,1,320,"Kópavogur: Austurbær"
"31594",31594,22,"Íbúðareign",55.9,0,1,2,100,"Laugarneshverfi/Vogar"
"31595",31595,57,"Raðhús",197.4,0,6,3,150,"Seljahverfi"
"31596",31596,37.8,"Íbúðareign",127.3,1,3,1,351,"Kópavogur: Kórar"
"31597",31597,24.98,"Íbúðareign",73.1,0,0,0,700,"Garðarbær: Álftanes"
"31598",31598,33.46,"Íbúðareign",74.5,0,2,1,90,"Holt/Tún"
"31599",31599,61.33,"Einbýlishús",175.9,0,4,2,650,"Hafnarfjörður - Setberg"
"31600",31600,28.91,"Íbúðareign",73,0,1,1,630,"Hafnarfjörður - Vellir"
"31601",31601,32.02,"Íbúðareign",90.9,0,2,1,320,"Kópavogur: Austurbær"
"31602",31602,43.81,"Íbúðareign",164.4,0,3,1,600,"Hafnarfjörður"
"31603",31603,28.65,"Íbúðareign",82.1,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"31604",31604,39.81,"Íbúðareign",150.1,0,3,1,351,"Kópavogur: Kórar"
"31605",31605,18.87,"Íbúðareign",54.6,0,1,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"31606",31606,23.49,"Íbúðareign",64.2,0,2,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"31607",31607,11.7,"Íbúðareign",43.4,0,1,1,3000,"Akranes"
"31608",31608,23.79,"Íbúðareign",108,0,2,2,3000,"Akranes"
"31609",31609,18.89,"Íbúðareign",92.4,0,2,1,6040,"Akureyri: Glerárhverfi"
"31610",31610,18.82,"Íbúðareign",88.7,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"31611",31611,34.98,"Einbýlishús",156.9,0,3,1,2040,"Njarðvík"
"31612",31612,12.6,"Íbúðareign",65.2,0,1,1,2050,"Keflavík"
"31613",31613,26.71,"Íbúðareign",124,0,3,1,2040,"Njarðvík"
"31614",31614,52.74,"Raðhús",149.6,0,3,2,630,"Hafnarfjörður - Vellir"
"31615",31615,26.36,"Íbúðareign",79.1,0,2,1,160,"Hólar, Berg"
"31616",31616,46.9,"Íbúðareign",131.5,0,3,2,330,"Kópavogur: Hjallar, Smárar"
"31617",31617,25.15,"Íbúðareign",70.3,0,1,1,300,"Kópavogur: Vesturbær"
"31618",31618,27.35,"Einbýlishús",160.2,0,4,2,3020,"Borgarnes"
"31619",31619,25.28,"Raðhús",98.7,0,2,1,3020,"Borgarnes"
"31620",31620,16.38,"Íbúðareign",81.6,0,1,1,2050,"Keflavík"
"31621",31621,189,"Fjölbýlishús",1510.3,0,55,0,2080,"Ásbrú"
"31622",31622,189,"Fjölbýlishús",1510.3,0,55,0,2080,"Ásbrú"
"31623",31623,36.5,"Íbúðareign",77.5,1,2,1,500,"Garðabær"
"31624",31624,25.48,"Íbúðareign",60.5,0,1,1,283,"Hvassaleiti"
"31625",31625,29.97,"Íbúðareign",73.5,0,2,1,630,"Hafnarfjörður - Vellir"
"31626",31626,49.39,"Parhús",153.2,0,4,1,650,"Hafnarfjörður - Setberg"
