"";"User_Id";"dataset";"intervnrday";"mode";"elecdist";"geoarea";"urban";"polintr";"pltrust";"mipmtaskprt";"medtime";"medium";"pidsupport1";"prtcls";"pidsupport3";"voteimp";"civicvote";"pltscrp";"govprfm";"govprfmCov";"ecobettwors_1";"Eumship";"envirimp";"gincdif";"taxreduc";"capicntry";"ceqvote";"privhealth";"imueclt";"essfull";"prnsoci";"sevpun";"femfight";"genconsind";"acrproimp";"drugpol";"femequal";"referendcha";"prtfeel_FF";"prtfeel_B";"prtfeel_M";"prtfeel_P";"prtfeel_S";"prtfeel_D";"prtfeel_C";"prtfeel_V";"prtfeel_J";"ldrfeel_IS";"ldrfeel_SIJ";"ldrfeel_SDG";"ldrfeel_HM";"ldrfeel_LE";"ldrfeel_BB";"ldrfeel_TKG";"ldrfeel_KJ";"ldrfeel_GSE";"lrscale_FF";"lrscale_B";"lrscale_M";"lrscale_P";"lrscale_S";"lrscale_D";"lrscale_C";"lrscale_V";"lrscale_J";"lrscale";"democr";"pidclose1";"pidsymp1";"pidsymp3";"prthwcls";"mmbprt_0";"mmbprt_O";"mmbprt_Y";"mmbprt_F";"mmbprt_B";"mmbprt_J";"mmbprt_M";"mmbprt_P";"mmbprt_S";"mmbprt_D";"mmbprt_C";"mmbprt_V";"vote21";"votesat";"nvotesat";"votevar";"votefair";"hldecvote";"fvote17";"bprteco";"bprtimm";"bprteurope";"bprtfamily";"bprtisencit";"bprthealth";"bprtenvir";"bprtregpol";"bprtedu";"bprtequal";"bprthouse";"medruv";"medchtwo";"medradio";"medpaper";"medweb";"podcast";"medsoc";"medsocfre";"inteff";"dembest";"courts";"leadrul";"femrep";"leadbus";"leadexp";"leadciti";"demqual";"trustparl";"trustgov";"trustjud";"trustexp";"trustprt";"trustmed";"trustsocmed";"femrep.0";"covgen";"ecogen";"healthc";"covsoc";"covdem";"covfin";"covsick";"finworry";"rentown";"pjob";"uniwindw";"govpriv";"unmmb";"maritals";"hhmmb";"childs";"race";"gender";"yob";"mainjobflo";"educationflo";"incomecate";"church";"prtclsorig";"cntrybrncat";"languagecat";"hinctntyearcate";"rlgatnd";"elecday";"elecmonth";"elecyear";"distseat"
"39";202109250039;"ICENES2021";6;1;5;1;3;3;3;988;3;3;2;2;996;995;4;2;3;4;3;3;4;4;2;998;2;5;4;3;2;1;5;2;3;998;4;4;7;7;2;4;6;5;4;6;2;7;7;3;5;6;7;5;9;3;5;5;5;5;2;9;5;2;2;5;1;2;1;998;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;12;998;988;998;988;998;988;4;998;998;988;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;8;1;1;1;3;1;996;996;"Kona";1956;50;20;1;996;996;996;996;1;996;25;9;2021;13
"40";202109250040;"ICENES2021";7;1;5;1;3;3;2;998;3;1;2;2;996;995;4;3;2;1;3;4;3;2;4;2;2;2;5;4;2;1;4;5;5;5;3;3;5;7;1;4;5;5;3;6;998;6;6;2;5;4;5;3;6;0;6;5;5;3;5;7;6;3;0;5;2;2;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;4;3;11;3;2;2;4;2;998;3;2;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;5;1;2;1;1;2;996;996;"Kona";1940;40;30;2;996;996;996;996;2;996;25;9;2021;13
"41";202109250041;"ICENES2021";7;1;4;8;2;2;4;6;3;2;2;1;996;995;5;1;4;997;5;1;998;1;5;4;1;5;5;5;1;4;1;4;998;1;4;4;5;5;1;7;5;3;3;5;7;5;5;1;7;5;3;3;5;7;5;5;8;2;5;7;7;7;2;5;3;2;1;6;2;0;0;0;0;0;1;0;0;0;0;0;0;1;995;995;995;995;4;6;6;1;1;11;11;12;998;12;998;998;12;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;5;3;2;2;2;2;996;996;"Karl";1953;30;60;3;996;6;996;996;3;996;25;9;2021;10
"42";202109250042;"ICENES2021";7;1;7;1;4;3;3;4;3;2;2;1;996;995;4;2;2;2;1;2;1;1;5;3;1;4;5;5;5;4;2;5;4;2;4;4;2;5;0;8;7;0;6;6;2;3;5;0;8;7;2;3;9;3;2;5;8;4;4;7;7;2;0;3;2;2;1;6;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;6;1;6;8;2;1;6;4;1;2;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;2;1;1;5;2;996;"Karl";1974;30;40;4;996;6;996;996;4;996;25;9;2021;11
"43";202109250043;"ICENES2021";7;1;5;1;3;4;3;8;2;4;2;2;996;995;5;3;2;2;2;2;5;5;4;4;2;2;5;5;4;2;4;3;3;1;3;3;8;7;2;6;5;6;8;9;4;8;6;1;6;5;8;8;10;4;4;6;6;3;4;7;6;4;2;6;2;2;2;995;995;0;0;0;0;0;0;0;0;0;1;0;0;1;995;995;995;995;1;8;3;998;8;4;11;4;4;2;998;4;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;2;1;2;4;996;996;"Karl";1987;70;70;4;996;996;996;996;4;996;25;9;2021;13
"44";202109250044;"ICENES2021";7;1;5;1;3;1;3;998;5;2;1;995;8;995;4;2;3;2;4;2;997;2;5;997;2;5;5;5;2;4;5;4;4;1;5;3;2;6;0;7;7;3;9;6;3;2;8;0;8;7;0;9;6;2;10;7;10;5;4;9;7;5;9;5;3;1;995;8;1;0;0;0;0;0;0;0;0;0;0;1;0;1;995;995;995;995;5;8;8;8;8;2;8;988;998;8;8;8;8;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;6;996;996;996;3;1;996;996;"Kona";1983;996;70;998;996;996;996;996;998;996;25;9;2021;13
"45";202109250045;"ICENES2021";7;1;6;1;4;4;3;2;1;996;2;2;996;995;5;2;2;1;3;4;2;5;5;3;1;5;4;4;3;4;1;4;3;3;2;3;5;5;0;4;0;5;5;5;0;5;6;0;0;3;2;4;6;0;5;5;5;0;5;6;6;2;0;3;2;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;4;2;998;3;2;11;8;4;2;2;4;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;2;1;1;4;0;996;"Kona";1966;70;40;998;996;996;996;996;998;996;25;9;2021;11
"46";202109250046;"ICENES2021";7;1;7;1;4;1;4;1;3;2;1;995;1;995;2;1;4;4;4;2;2;1;5;5;1;5;5;5;1;3;5;2;2;1;4;4;5;1;0;8;10;0;4;5;9;2;0;0;10;9;0;2;3;10;5;7;10;3;3;8;9;4;1;3;4;1;995;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;995;995;995;995;2;6;1;1;1;1;1;1;6;1;1;1;1;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;4;1;1;1;1;4;2;996;"Karl";1992;20;80;3;996;996;996;996;3;996;25;9;2021;11
"47";202109250047;"ICENES2021";7;1;1;6;2;3;3;2;5;1;1;995;2;995;5;3;2;1;3;4;5;4;5;4;4;2;4;4;4;4;4;2;4;4;3;1;9;10;1;3;4;7;5;7;1;8;10;2;3;3;9;7;8;2;997;997;997;997;997;997;997;997;997;5;2;1;995;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;995;995;995;995;5;2;2;998;998;2;988;3;4;2;2;4;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;2;0;1;2;1;1;3;996;996;"Karl";1948;50;20;3;996;996;996;996;3;996;25;9;2021;10
"48";202109250048;"ICENES2021";7;1;4;8;2;3;2;995;2;1;2;2;996;995;5;3;1;1;3;998;2;2;998;2;2;2;5;998;3;2;4;998;1;4;3;998;998;998;3;1;998;5;998;998;0;2;8;2;1;2;8;5;8;0;998;998;998;998;998;998;998;998;998;6;2;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;987;998;998;998;998;998;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;3;6;996;996;996;2;7;1;996;"Karl";2001;996;10;1;996;996;996;996;1;996;25;9;2021;10
"49";202109250049;"ICENES2021";7;1;5;1;3;3;2;998;2;1;2;1;996;995;5;2;2;2;3;5;1;3;3;2;998;4;5;3;2;4;2;5;5;4;3;4;5;5;1;7;5;5;3;8;7;3;5;1;7;5;4;3;6;5;5;7;5;4;5;9;8;4;1;3;2;1;995;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;4;998;6;988;4;998;988;4;2;2;4;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;1;1;1;2;996;996;"Kona";1955;10;80;5;996;4;996;996;5;996;25;9;2021;13
"50";202109250050;"ICENES2021";8;1;1;6;1;3;3;2;1;996;2;1;996;995;1;3;1;1;4;5;1;1;3;3;4;2;4;4;3;4;4;2;4;4;4;2;5;10;5;0;4;5;4;7;4;6;7;3;2;3;4;5;10;2;4;2;8;6;5;10;8;0;7;3;3;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;4;2;2;4;2;4;4;2;2;3;988;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;3;2;2;1;4;2;996;"Karl";1963;60;10;3;996;2;996;996;3;996;25;9;2021;10
"51";202109250051;"ICENES2021";8;1;4;2;2;1;2;2;5;1;1;995;2;995;5;4;1;1;3;5;2;1;2;2;3;4;3;2;2;4;2;2;4;5;3;1;6;10;0;2;2;5;3;8;991;4;10;0;2;2;6;1;7;991;5;5;0;4;4;9;5;3;991;5;2;1;995;2;1;0;0;0;0;1;0;0;0;0;0;0;0;1;995;995;995;995;5;2;3;988;8;2;2;4;988;2;2;2;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;5;1;1;1;1;2;996;996;"Karl";1944;30;40;997;996;996;996;996;997;996;25;9;2021;10
"52";202109250052;"ICENES2021";8;1;6;1;4;2;1;3;3;3;1;995;3;995;5;2;1;1;3;5;3;4;3;3;3;4;4;1;4;3;1;3;2;4;3;1;5;7;1;2;0;10;3;7;0;3;7;1;2;2;9;2;7;0;5;7;3;2;1;9;1;7;0;9;2;1;995;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;3;3;3;3;3;3;3;3;3;3;3;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;3;2;2;1;2;996;996;"Karl";1941;10;70;5;996;996;996;996;5;996;25;9;2021;11
"53";202109250053;"ICENES2021";9;1;6;1;4;1;3;8;4;2;998;1;996;995;997;3;3;2;2;1;997;2;4;998;1;2;5;5;5;4;5;998;2;1;4;3;3;5;0;6;6;3;7;5;1;3;5;0;7;4;2;7;6;0;5;5;8;3;3;8;7;4;0;6;1;1;995;8;2;0;0;0;0;0;0;0;0;0;0;1;0;1;995;995;995;995;5;4;8;8;8;2;998;8;8;998;1;8;8;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;4;0;1;2;1;2;2;996;996;"Karl";1994;20;70;3;996;8;996;996;3;996;25;9;2021;11
"54";202109250054;"ICENES2021";9;1;5;1;3;3;3;3;5;1;2;1;996;995;5;3;1;1;3;5;2;2;2;4;2;2;4;5;1;3;2;4;1;5;4;1;6;9;5;3;4;8;5;5;0;6;9;6;3;3;8;4;6;1;1;8;5;4;4;9;6;4;0;7;2;1;995;3;3;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;4;3;3;998;2;2;2;3;2;2;2;998;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;5;1;2;1;1;2;996;996;"Karl";1950;10;60;3;996;2;996;996;3;996;25;9;2021;13
"55";202109250055;"ICENES2021";9;1;6;1;4;2;1;2;3;1;2;2;996;995;1;2;2;1;3;5;4;2;5;1;4;3;4;5;5;2;1;1;4;3;3;1;7;9;6;1;3;6;3;4;4;6;9;6;6;2;6;7;9;3;6;5;7;3;2;7;5;3;1;5;1;1;995;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;2;2;998;998;2;11;2;10;2;998;998;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;2;1;1;5;3;996;"Karl";1984;20;70;5;996;996;996;996;5;996;25;9;2021;11
"56";202109250056;"ICENES2021";9;1;5;1;3;3;4;10;3;2;2;2;996;995;4;1;3;2;4;5;1;2;3;3;4;4;2;4;2;2;5;5;4;3;4;3;6;5;6;3;3;4;3;4;5;7;4;6;4;3;2;2;5;6;2;5;6;3;5;8;8;4;3;6;4;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;2;988;10;10;11;11;11;10;2;998;4;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;2;1;2;4;2;996;"Kona";1973;20;80;5;996;996;996;996;5;996;25;9;2021;13
"57";202109250057;"ICENES2021";9;1;7;1;4;3;3;6;2;2;2;1;996;995;5;2;2;2;998;998;1;998;4;998;1;5;5;5;4;3;5;3;998;1;5;3;3;5;0;9;8;2;7;7;5;3;5;0;10;5;3;5;8;991;8;6;7;4;2;10;7;3;1;4;2;2;1;6;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;8;6;6;998;998;998;6;6;998;998;6;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;3;1;2;2;996;996;"Kona";1995;20;70;4;996;6;996;996;4;996;25;9;2021;11
"58";202109250058;"ICENES2021";9;1;4;2;2;3;3;2;3;1;2;1;996;995;5;3;2;1;2;5;5;4;5;1;1;4;3;4;3;1;5;4;5;4;4;2;6;8;2;6;5;8;6;8;0;6;8;0;5;4;8;6;8;0;4;8;6;5;6;10;7;6;0;8;2;1;995;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;3;3;4;3;2;11;2;4;2;3;998;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;1;1;1;3;996;996;"Karl";1959;10;70;5;996;2;996;996;5;996;25;9;2021;10
"59";202109250059;"ICENES2021";9;1;7;1;4;3;3;11;2;1;2;2;996;995;3;3;2;2;2;4;3;2;2;2;1;2;5;4;2;2;998;3;5;3;3;3;5;7;4;5;4;6;4;5;4;5;7;4;5;4;6;2;6;991;5;5;6;5;4;7;5;4;1;6;2;2;1;998;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;989;3;2;3;2;11;998;998;998;998;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;5;1;2;1;1;2;996;996;"Karl";1951;30;80;3;996;996;996;996;3;996;25;9;2021;11
"60";202109250060;"ICENES2021";9;1;6;1;4;3;5;998;2;997;1;995;2;995;997;1;4;2;5;5;4;2;1;5;1;3;2;2;5;3;2;2;998;1;3;998;1;6;5;5;4;0;991;1;0;1;7;6;3;4;0;991;2;0;5;5;6;998;991;10;991;0;991;7;4;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;0;3;998;998;2;998;998;4;11;998;4;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;3;2;2;3;1;996;996;"Karl";1987;50;20;2;996;996;996;996;2;996;25;9;2021;11
"61";202109250061;"ICENES2021";9;1;4;8;2;3;3;1;3;1;1;995;1;995;5;3;2;1;2;1;1;2;5;1;1;5;5;5;1;998;5;5;5;998;4;3;4;4;2;9;8;0;7;8;991;7;5;3;8;9;6;7;8;991;4;6;7;5;3;10;4;3;991;3;1;1;995;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;1;998;998;1;1;1;1;1;998;998;1;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;5;1;1;1;4;1;996;996;"Kona";1958;20;70;1;996;996;996;996;1;996;25;9;2021;10
"62";202109250062;"ICENES2021";9;1;1;6;2;3;3;4;3;1;1;995;4;995;4;3;2;2;4;4;4;2;4;2;1;2;5;998;1;4;4;4;5;998;3;3;8;8;0;5;6;5;6;9;8;7;8;0;8;7;6;8;10;8;5;5;9;4;4;8;6;4;1;4;2;1;995;4;2;0;0;0;0;0;0;0;0;0;0;0;1;1;995;995;995;995;4;4;4;998;4;2;11;4;4;998;4;4;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;5;1;1;1;4;1;996;996;"Karl";1943;20;80;3;996;996;996;996;3;996;25;9;2021;10
"63";202109250063;"ICENES2021";9;1;6;1;4;4;4;998;1;996;2;2;996;995;4;1;2;2;4;998;2;2;5;4;1;4;4;4;2;2;4;3;2;4;4;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;997;997;997;997;997;997;997;997;997;4;4;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;993;998;6;8;2;2;998;4;2;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;2;1;3;1;996;996;"Karl";1957;70;40;2;996;996;996;996;2;996;25;9;2021;11
"64";202109250064;"ICENES2021";9;1;2;4;2;2;3;998;4;1;2;1;996;995;5;2;2;1;3;998;1;1;4;1;1;5;4;5;1;2;4;3;4;5;4;4;7;6;0;7;7;0;7;10;2;7;7;0;7;6;0;7;10;2;998;998;998;998;998;998;998;998;998;998;3;998;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;4;998;998;998;998;11;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;5;1;1;1;1;2;996;996;"Kona";1952;50;10;2;996;4;996;996;2;996;25;9;2021;8
"65";202109250065;"ICENES2021";10;1;7;1;4;3;3;6;2;1;1;995;997;995;5;2;2;1;3;4;1;1;5;2;2;5;5;5;2;4;5;5;2;4;3;4;3;5;0;9;9;1;5;9;8;6;8;0;10;10;4;6;10;8;5;6;10;4;5;10;7;2;0;4;2;1;995;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;4;6;6;1;998;998;4;4;998;4;6;6;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;2;0;1;1;1;3;3;2;996;"Kona";1975;20;80;2;996;996;996;996;2;996;25;9;2021;11
"66";202109250066;"ICENES2021";10;1;5;1;3;3;3;4;5;1;1;995;3;995;5;3;1;2;2;4;1;4;4;4;5;1;5;3;4;1;1;3;1;1;4;3;6;9;4;4;5;10;7;7;997;5;9;2;5;7;10;7;9;1;4;7;6;3;5;10;7;2;997;8;2;1;995;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;3;3;4;8;1;1;3;4;2;1;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;2;1;1;5;3;996;"Karl";1979;997;70;5;996;996;996;996;5;996;25;9;2021;13
"67";202109250067;"ICENES2021";10;1;7;1;4;2;3;997;3;1;2;1;996;995;5;3;1;1;2;2;1;998;5;998;998;998;5;5;1;1;3;5;4;5;4;998;5;10;0;4;6;10;8;10;1;6;10;0;4;6;10;7;10;1;3;8;7;5;6;10;9;5;0;7;1;1;995;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;4;3;4;998;2;4;998;4;2;4;4;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;0;1;1;1;4;4;3;996;"Kona";1974;30;70;997;996;4;996;996;997;996;25;9;2021;11
"68";202109250068;"ICENES2021";10;1;5;1;3;2;2;3;3;2;2;1;996;995;997;997;2;2;4;5;4;3;997;3;3;1;5;5;4;4;4;4;2;2;3;2;4;4;2;2;2;7;2;4;0;6;6;1;0;0;8;5;8;0;6;5;7;991;4;7;5;5;0;7;2;1;995;3;2;0;0;0;0;0;0;0;0;0;1;0;0;1;995;995;995;995;5;3;3;3;3;2;11;3;2;998;3;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;3;3;2;1;2;996;996;"Karl";1960;20;70;997;996;3;996;996;997;996;25;9;2021;13
"69";202109250069;"ICENES2021";10;1;5;1;3;4;4;2;3;6;1;995;2;995;5;1;2;1;4;1;1;2;5;3;3;1;1;4;5;1;1;2;1;5;4;3;8;10;4;2;5;5;4;5;2;8;9;5;2;4;2;4;7;2;8;10;5;2;4;6;4;4;2;8;2;1;995;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;2;3;998;998;2;11;988;2;2;2;988;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;2;1;1;1;1;4;2;1;996;"Kona";1978;40;10;1;996;996;996;996;1;996;25;9;2021;13
"70";202109250070;"ICENES2021";11;1;4;8;2;4;3;3;3;1;2;1;996;995;5;3;2;2;3;998;1;3;998;3;5;5;5;4;1;5;4;5;5;1;3;4;0;7;0;0;4;5;0;7;0;4;8;0;0;0;6;4;8;0;2;5;2;2;3;9;2;2;0;5;2;1;995;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;2;3;11;998;998;4;4;4;2;2;1;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;5;1;2;1;1;2;996;996;"Kona";1952;30;80;998;996;997;996;996;998;996;25;9;2021;10
"71";202109250071;"ICENES2021";11;1;5;1;3;4;4;2;2;1;2;2;996;995;5;2;1;1;3;3;1;4;1;3;2;1;5;4;1;2;2;2;5;2;5;3;10;7;0;7;6;7;7;5;2;8;8;2;7;7;8;7;7;2;5;6;5;5;4;7;6;4;0;5;2;2;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;4;993;3;6;3;2;11;988;4;988;2;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;5;996;996;1;1;2;0;996;"Kona";1941;90;10;2;996;996;996;996;2;996;25;9;2021;13
"72";202109250072;"ICENES2021";11;1;6;1;4;4;1;995;2;1;1;995;1;995;5;3;2;2;3;2;3;2;998;998;1;4;5;4;1;2;998;4;4;998;2;2;991;998;991;991;5;5;991;991;991;8;6;4;991;6;5;5;8;991;991;8;991;991;7;998;998;6;991;5;2;2;1;90;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;1;988;998;998;998;998;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;5;1;2;1;5;1;996;996;"Kona";1949;40;30;998;996;996;996;996;998;996;25;9;2021;11
"73";202109250073;"ICENES2021";11;1;6;1;4;3;2;998;5;1;998;1;996;995;5;2;2;2;2;4;2;2;998;2;2;2;4;4;1;2;998;5;4;2;5;998;4;7;2;4;4;6;4;7;2;4;5;4;3;4;6;4;10;2;4;6;2;3;998;5;4;4;2;5;2;2;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;2;998;998;998;2;988;2;988;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;5;2;2;1;1;2;996;996;"Karl";1945;80;10;2;996;4;996;996;2;996;25;9;2021;11
"74";202109250074;"ICENES2021";11;1;4;8;2;2;2;3;3;2;1;995;3;995;5;998;1;1;4;5;2;2;4;2;4;2;4;4;1;2;2;2;5;998;3;1;6;8;4;4;3;9;5;7;0;6;8;5;4;3;9;5;8;0;5;7;5;4;3;8;6;5;0;7;2;1;995;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;3;3;998;3;2;11;3;2;2;2;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;1;1;1;5;2;996;"Kona";1976;40;60;3;996;996;996;996;3;996;25;9;2021;10
"75";202109250075;"ICENES2021";11;1;5;1;3;1;3;10;2;3;2;1;996;995;1;2;4;3;3;5;5;4;1;997;1;1;2;2;5;4;1;2;2;4;1;1;4;4;8;2;1;6;2;5;0;5;4;7;4;3;5;2;5;1;3;4;7;2;1;6;3;4;0;9;3;2;1;10;2;0;0;0;0;0;0;0;0;0;1;0;0;1;995;995;995;995;4;3;3;10;988;988;11;988;988;10;988;998;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;3;2;2;1;2;0;996;"Karl";1958;10;70;997;996;3;996;996;997;996;25;9;2021;13
"76";202109250076;"ICENES2021";12;1;7;1;4;4;5;995;3;1;2;2;996;995;5;1;998;2;4;5;4;3;2;3;997;3;2;4;2;1;2;3;2;2;3;997;10;4;7;4;3;0;991;4;0;10;991;991;991;7;6;7;7;991;997;997;997;997;997;997;997;997;997;997;2;1;995;11;1;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;992;998;998;998;998;11;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;8;996;996;1;2;3;1;996;"Karl";1968;996;40;1;996;996;996;996;1;996;25;9;2021;11
